1621024200000,49736.56000000,49758.02000000,49252.32000000,49482.95000000,1508.83211000,1621025099999,74656929.69229906,37462,677.28951300,33515418.29031111,0
1621025100000,49482.94000000,49686.59000000,49065.00000000,49146.02000000,1197.05554400,1621025999999,59050510.47431862,28482,587.45756500,28976288.61410406,0
1621026000000,49146.01000000,49504.84000000,49030.00000000,49338.97000000,876.39182700,1621026899999,43209807.08579318,26377,440.39442900,21714246.86169559,0
1621026900000,49338.97000000,49829.99000000,49338.96000000,49706.44000000,674.17377800,1621027799999,33477928.11298034,22031,336.03606800,16684131.62981693,0
1621027800000,49704.12000000,49829.05000000,49503.24000000,49653.97000000,344.56107100,1621028699999,17109557.77624531,16956,156.23779900,7759868.35203808,0
1621028700000,49653.97000000,49848.48000000,49573.85000000,49807.18000000,467.67736800,1621029599999,23250625.63866123,16882,249.01344300,12379702.04149754,0
1621029600000,49810.37000000,49810.38000000,49642.76000000,49750.00000000,397.10187500,1621030499999,19743134.82574696,14211,169.71957500,8437589.11672466,0
1621030500000,49749.99000000,49860.58000000,49613.22000000,49858.31000000,447.38389800,1621031399999,22251895.66420915,16117,217.98744500,10843341.91978122,0
1621031400000,49855.84000000,50142.06000000,49855.84000000,49957.83000000,755.05104200,1621032299999,37765506.00402451,20954,353.24846100,17666898.72610375,0
1621032300000,49957.83000000,49960.99000000,49706.54000000,49912.26000000,443.44069100,1621033199999,22099285.18852008,15469,204.45128700,10188529.38367195,0
1621033200000,49912.26000000,50037.95000000,49730.98000000,49971.48000000,639.77188100,1621034099999,31929706.72303433,16990,252.71317300,12612691.15438774,0
1621034100000,49971.48000000,50188.67000000,49911.63000000,49962.80000000,604.28100800,1621034999999,30233594.88854514,14283,277.30027900,13874009.37943555,0
1621035000000,49962.81000000,50105.37000000,49910.74000000,49941.97000000,532.89781400,1621035899999,26647280.42185178,13551,223.97793000,11200328.94731642,0
1621035900000,49935.13000000,49980.00000000,49800.60000000,49841.45000000,529.75286200,1621036799999,26427953.73478999,15471,225.73035700,11261094.99069731,0
1621036800000,49844.16000000,50320.24000000,49800.00000000,50128.79000000,816.40294400,1621037699999,40882406.12523434,25036,431.58647600,21612029.94702969,0
1621037700000,50128.79000000,50144.84000000,49314.85000000,49557.38000000,934.26968800,1621038599999,46460090.72781369,31187,383.64088000,19069695.39539711,0
